seq,key,time,price,size,sequence,bid,ask,last,bidSize,askSize,lastSize,quoteTime,tradeTime,level,bidIncr,askIncr
11482,SPY,1601061583854,329.445,200,213556,329.45,329.46,329.4518,300,1900,600,1601061583386,1601061583446,1,0,0
11483,SPY,1601061583854,329.445,200,213557,329.45,329.46,329.4518,300,1900,600,1601061583386,1601061583446,1,0,0
11484,SPY,1601061583855,329.445,200,213558,329.45,329.46,329.4518,300,1900,600,1601061583386,1601061583446,1,0,0
11485,SPY,1601061584010,329.44,100,213559,329.45,329.46,329.4518,300,1900,600,1601061583386,1601061583446,1,0,0
11486,SPY,1601061584011,329.44,100,213560,329.45,329.46,329.4518,300,1900,600,1601061583386,1601061583446,1,0,0
11487,SPY,1601061584011,329.44,100,213561,329.45,329.46,329.4518,300,1900,600,1601061583386,1601061583446,1,0,0
11488,SPY,1601061584011,329.44,100,213562,329.45,329.46,329.4518,300,1900,600,1601061583386,1601061583446,1,0,0
11489,SPY,1601061584041,329.43,100,213563,329.45,329.46,329.4518,300,1900,600,1601061583386,1601061583446,1,0,0
11490,SPY,1601061584042,329.43,100,213564,329.45,329.46,329.4518,300,1900,600,1601061583386,1601061583446,1,0,0
11491,SPY,1601061584042,329.42,100,213565,329.45,329.46,329.4518,300,1900,600,1601061583386,1601061583446,1,0,0
11492,SPY,1601061584042,329.42,100,213566,329.45,329.46,329.4518,300,1900,600,1601061583386,1601061583446,1,0,0
11493,SPY,1601061584617,329.42,100,213567,0,0,0,0,0,0,0,0,0,329.45,0
11494,SPY,1601061584780,329.43,100,213568,0,0,0,0,0,0,0,0,0,0,0
11495,SPY,1601061584898,329.435,100,213569,0,0,0,0,0,0,0,0,0,0,0
11496,SPY,1601061584953,329.44,100,213570,0,0,0,0,0,0,0,0,0,0,0
11497,SPY,1601061584953,329.44,100,213571,0,0,0,0,0,0,0,0,0,0,0
11498,SPY,1601061584953,329.44,100,213572,0,0,0,0,0,0,0,0,0,0,0
11499,SPY,1601061584953,329.44,100,213573,0,0,0,0,0,0,0,0,0,0,0
11500,SPY,1601061585269,329.44,100,213574,0,0,0,0,0,0,0,0,0,0,0
11501,SPY,1601061585269,329.44,100,213575,0,0,0,0,0,0,0,0,0,0,0
11502,SPY,1601061585269,329.44,100,213576,0,0,0,0,0,0,0,0,0,0,0
11503,SPY,1601061585269,329.44,100,213577,0,0,0,0,0,0,0,0,0,0,0
11504,SPY,1601061585880,329.43,100,213578,0,0,0,0,0,0,0,0,0,0,0
11505,SPY,1601061585880,329.43,100,213579,0,0,0,0,0,0,0,0,0,0,0
11506,SPY,1601061585880,329.43,100,213580,0,0,0,0,0,0,0,0,0,0,0
11507,SPY,1601061585880,329.43,100,213581,0,0,0,0,0,0,0,0,0,0,0
11508,SPY,1601061586007,329.435,100,213582,0,0,0,0,0,0,0,0,0,0,0
11509,SPY,1601061586007,329.435,100,213583,0,0,0,0,0,0,0,0,0,0,0
11510,SPY,1601061586008,329.435,100,213584,0,0,0,0,0,0,0,0,0,0,0
11511,SPY,1601061586010,329.435,107,213585,0,0,0,0,0,0,0,0,0,0,0
11512,SPY,1601061586075,329.43,100,213586,0,0,0,0,0,0,0,0,0,0,0
11513,SPY,1601061586075,329.43,100,213587,0,0,0,0,0,0,0,0,0,0,0
11514,SPY,1601061586708,329.42,100,213588,0,0,0,0,0,0,0,0,0,0,0
11515,SPY,1601061586823,329.415,200,213589,0,0,0,0,0,0,0,0,0,0,0
11516,SPY,1601061586825,329.41,100,213590,0,0,0,0,0,0,0,0,0,0,0
11517,SPY,1601061587118,329.41,100,213591,0,0,0,0,0,0,0,0,0,0,0
11518,SPY,1601061587179,329.415,100,213592,0,0,0,0,0,0,0,0,0,0,0
11519,SPY,1601061587179,329.415,100,213593,0,0,0,0,0,0,0,0,0,0,0
11520,SPY,1601061587270,329.41,100,213594,0,0,0,0,0,0,0,0,0,0,0
11521,SPY,1601061587271,329.41,100,213595,0,0,0,0,0,0,0,0,0,0,0
11522,SPY,1601061587271,329.4,200,213596,0,0,0,0,0,0,0,0,0,0,0
11523,SPY,1601061587271,329.4,100,213597,0,0,0,0,0,0,0,0,0,0,0
11524,SPY,1601061587271,329.4,100,213598,0,0,0,0,0,0,0,0,0,0,0
11525,SPY,1601061587723,329.415,100,213599,0,0,0,0,0,0,0,0,0,0,0
11526,SPY,1601061587841,329.42,100,213600,0,0,0,0,0,0,0,0,0,0,0
11527,SPY,1601061588037,329.42,100,213601,0,0,0,0,0,0,0,0,0,0,0
11528,SPY,1601061588037,329.42,100,213602,0,0,0,0,0,0,0,0,0,0,0
11529,SPY,1601061588056,329.415,100,213603,0,0,0,0,0,0,0,0,0,0,0
11530,SPY,1601061588617,329.415,100,213604,0,0,0,0,0,0,0,0,0,0,0
11531,SPY,1601061589056,329.41,100,213605,0,0,0,0,0,0,0,0,0,0,0
11532,SPY,1601061589056,329.41,100,213606,0,0,0,0,0,0,0,0,0,0,0
11533,SPY,1601061589056,329.41,100,213607,0,0,0,0,0,0,0,0,0,0,0
11534,SPY,1601061589056,329.41,100,213608,0,0,0,0,0,0,0,0,0,0,0
11535,SPY,1601061589056,329.41,100,213609,0,0,0,0,0,0,0,0,0,0,0
11536,SPY,1601061589056,329.41,100,213610,0,0,0,0,0,0,0,0,0,0,0
11537,SPY,1601061589056,329.41,100,213611,0,0,0,0,0,0,0,0,0,0,0
11538,SPY,1601061589056,329.41,100,213612,0,0,0,0,0,0,0,0,0,0,0
11539,SPY,1601061589057,329.41,100,213613,0,0,0,0,0,0,0,0,0,0,0
11540,SPY,1601061589059,329.4,642,213614,0,0,0,0,0,0,0,0,0,0,0
11541,SPY,1601061589059,329.4,100,213615,0,0,0,0,0,0,0,0,0,0,0
11542,SPY,1601061589157,329.41,100,213616,0,0,0,0,0,0,0,0,0,0,0
11543,SPY,1601061589166,329.41,100,213617,0,0,0,0,0,0,0,0,0,0,0
11544,SPY,1601061589166,329.41,100,213618,0,0,0,0,0,0,0,0,0,0,0
11545,SPY,1601061589166,329.41,100,213619,0,0,0,0,0,0,0,0,0,0,0
11546,SPY,1601061589326,329.43,200,213620,0,0,0,0,0,0,0,0,0,0,0
11547,SPY,1601061589326,329.43,100,213621,0,0,0,0,0,0,0,0,0,0,0
11548,SPY,1601061589326,329.42,100,213622,0,0,0,0,0,0,0,0,0,0,0
11549,SPY,1601061589326,329.42,100,213623,0,0,0,0,0,0,0,0,0,0,0
11550,SPY,1601061589326,329.42,100,213624,0,0,0,0,0,0,0,0,0,0,0
11551,SPY,1601061589326,329.43,100,213625,0,0,0,0,0,0,0,0,0,0,0
11552,SPY,1601061589326,329.43,300,213626,0,0,0,0,0,0,0,0,0,0,0
11553,SPY,1601061589326,329.43,100,213627,0,0,0,0,0,0,0,0,0,0,0
11554,SPY,1601061589326,329.43,100,213628,0,0,0,0,0,0,0,0,0,0,0
11555,SPY,1601061589326,329.43,100,213629,0,0,0,0,0,0,0,0,0,0,0
11556,SPY,1601061589327,329.43,100,213630,0,0,0,0,0,0,0,0,0,0,0
11557,SPY,1601061589327,329.43,100,213631,0,0,0,0,0,0,0,0,0,0,0
11558,SPY,1601061589327,329.44,100,213632,0,0,0,0,0,0,0,0,0,0,0
11559,SPY,1601061589327,329.44,100,213633,0,0,0,0,0,0,0,0,0,0,0
11560,SPY,1601061589327,329.44,100,213634,0,0,0,0,0,0,0,0,0,0,0
11561,SPY,1601061589327,329.43,100,213635,0,0,0,0,0,0,0,0,0,0,0
11562,SPY,1601061589327,329.44,100,213636,0,0,0,0,0,0,0,0,0,0,0
11563,SPY,1601061589328,329.44,100,213637,0,0,0,0,0,0,0,0,0,0,0
11564,SPY,1601061589329,329.44,100,213638,0,0,0,0,0,0,0,0,0,0,0
11565,SPY,1601061589329,329.44,200,213639,0,0,0,0,0,0,0,0,0,0,0
11566,SPY,1601061589329,329.44,100,213640,0,0,0,0,0,0,0,0,0,0,0
11567,SPY,1601061589329,329.44,100,213641,0,0,0,0,0,0,0,0,0,0,0
11568,SPY,1601061589329,329.45,100,213642,0,0,0,0,0,0,0,0,0,0,0
11569,SPY,1601061589330,329.45,100,213643,0,0,0,0,0,0,0,0,0,0,0
11570,SPY,1601061589332,329.45,100,213644,0,0,0,0,0,0,0,0,0,0,0
11571,SPY,1601061589333,329.45,165,213645,0,0,0,0,0,0,0,0,0,0,0
11572,SPY,1601061589335,329.45,100,213646,0,0,0,0,0,0,0,0,0,0,0
11573,SPY,1601061589335,329.45,300,213647,0,0,0,0,0,0,0,0,0,0,0
11574,SPY,1601061589336,329.44,100,213648,0,0,0,0,0,0,0,0,0,0,0
11575,SPY,1601061589336,329.44,100,213649,0,0,0,0,0,0,0,0,0,0,0
11576,SPY,1601061589366,329.45,210,213650,0,0,0,0,0,0,0,0,0,0,0
11577,SPY,1601061589366,329.45,200,213651,0,0,0,0,0,0,0,0,0,0,0
11578,SPY,1601061589366,329.45,200,213652,0,0,0,0,0,0,0,0,0,0,0
11579,SPY,1601061589366,329.45,100,213653,0,0,0,0,0,0,0,0,0,0,0
11580,SPY,1601061589568,329.435,100,213654,0,0,0,0,0,0,0,0,0,0,0
11581,SPY,1601061589631,329.43,100,213655,0,0,0,0,0,0,0,0,0,0,0
11582,SPY,1601061589631,329.43,100,213656,0,0,0,0,0,0,0,0,0,0,0
11583,SPY,1601061589766,329.43,200,213657,0,0,0,0,0,0,0,0,0,0,0
11584,SPY,1601061589767,329.43,100,213658,0,0,0,0,0,0,0,0,0,0,0
11585,SPY,1601061590053,329.435,100,213659,0,0,0,0,0,0,0,0,0,0,0
11586,SPY,1601061590059,329.435,100,213660,0,0,0,0,0,0,0,0,0,0,0
11587,SPY,1601061590071,329.44,100,213661,0,0,0,0,0,0,0,0,0,0,0
11588,SPY,1601061590071,329.435,701,213662,0,0,0,0,0,0,0,0,0,0,0
11589,SPY,1601061590072,329.435,799,213663,0,0,0,0,0,0,0,0,0,0,0
11590,SPY,1601061590177,329.44,554,213664,0,0,0,0,0,0,0,0,0,0,0
11591,SPY,1601061590177,329.44,104,213665,0,0,0,0,0,0,0,0,0,0,0
11592,SPY,1601061590182,329.4301,300,213666,0,0,0,0,0,0,0,0,0,0,0
11593,SPY,1601061590277,329.44,300,213667,0,0,0,0,0,0,0,0,0,0,0
11594,SPY,1601061590284,329.44,100,213668,0,0,0,0,0,0,0,0,0,0,0
11595,SPY,1601061590286,329.4425,100,213669,0,0,0,0,0,0,0,0,0,0,0
11596,SPY,1601061590286,329.44,100,213670,0,0,0,0,0,0,0,0,0,0,0
11597,SPY,1601061590304,329.45,200,213671,0,0,0,0,0,0,0,0,0,0,0
11598,SPY,1601061590339,329.455,100,213672,0,0,0,0,0,0,0,0,0,0,0
11599,SPY,1601061590591,329.45,100,213673,0,0,0,0,0,0,0,0,0,0,0
11600,SPY,1601061590591,329.45,100,213674,0,0,0,0,0,0,0,0,0,0,0
11601,SPY,1601061590597,329.4552,300,213675,0,0,0,0,0,0,0,0,0,0,0
11602,SPY,1601061590746,329.45,100,213676,0,0,0,0,0,0,0,0,0,0,0
11603,SPY,1601061591321,329.45,100,213677,0,0,0,0,0,0,0,0,0,0,0
11604,SPY,1601061591321,329.45,200,213678,0,0,0,0,0,0,0,0,0,0,0
11605,SPY,1601061591812,329.455,100,213679,0,0,0,0,0,0,0,0,0,0,0
11606,SPY,1601061591812,329.455,100,213680,0,0,0,0,0,0,0,0,0,0,0
11607,SPY,1601061591812,329.455,100,213681,0,0,0,0,0,0,0,0,0,0,0
11608,SPY,1601061591812,329.46,100,213682,0,0,0,0,0,0,0,0,0,0,0
11609,SPY,1601061591812,329.46,100,213683,0,0,0,0,0,0,0,0,0,0,0
11610,SPY,1601061591812,329.46,100,213684,0,0,0,0,0,0,0,0,0,0,0
11611,SPY,1601061591812,329.46,100,213685,0,0,0,0,0,0,0,0,0,0,0
11612,SPY,1601061591812,329.46,200,213686,0,0,0,0,0,0,0,0,0,0,0
11613,SPY,1601061592004,329.45,100,213687,0,0,0,0,0,0,0,0,0,0,0
11614,SPY,1601061592071,329.46,100,213688,0,0,0,0,0,0,0,0,0,0,0
11615,SPY,1601061592369,329.4599,100,213689,0,0,0,0,0,0,0,0,0,0,0
11616,SPY,1601061593012,329.45,100,213690,0,0,0,0,0,0,0,0,0,0,0
11617,SPY,1601061593012,329.45,100,213691,0,0,0,0,0,0,0,0,0,0,0
11618,SPY,1601061593012,329.45,100,213692,0,0,0,0,0,0,0,0,0,0,0
11619,SPY,1601061593012,329.45,100,213693,0,0,0,0,0,0,0,0,0,0,0
11620,SPY,1601061593048,329.44,100,213694,0,0,0,0,0,0,0,0,0,0,0
11621,SPY,1601061593049,329.44,200,213695,0,0,0,0,0,0,0,0,0,0,0
11622,SPY,1601061593051,329.4486,700,213696,0,0,0,0,0,0,0,0,0,0,0
11623,SPY,1601061593384,329.43,100,213697,0,0,0,0,0,0,0,0,0,0,0
11624,SPY,1601061593439,329.43,100,213698,0,0,0,0,0,0,0,0,0,0,0
11625,SPY,1601061593439,329.43,100,213699,0,0,0,0,0,0,0,0,0,0,0
11626,SPY,1601061593439,329.43,100,213700,0,0,0,0,0,0,0,0,0,0,0
11627,SPY,1601061593439,329.43,100,213701,0,0,0,0,0,0,0,0,0,0,0
11628,SPY,1601061593439,329.43,200,213702,0,0,0,0,0,0,0,0,0,0,0
11629,SPY,1601061594103,329.45,100,213703,0,0,0,0,0,0,0,0,0,0,0
11630,SPY,1601061594105,329.45,100,213704,0,0,0,0,0,0,0,0,0,0,0
11631,SPY,1601061594324,329.46,100,213705,0,0,0,0,0,0,0,0,0,0,0
11632,SPY,1601061594781,329.455,100,213706,0,0,0,0,0,0,0,0,0,0,0
11633,SPY,1601061594864,329.455,200,213707,0,0,0,0,0,0,0,0,0,0,0
11634,SPY,1601061595122,329.455,200,213708,0,0,0,0,0,0,0,0,0,0,0
11635,SPY,1601061595125,329.455,300,213709,0,0,0,0,0,0,0,0,0,0,0
11636,SPY,1601061595126,329.455,100,213710,0,0,0,0,0,0,0,0,0,0,0
11637,SPY,1601061595128,329.451,400,213711,0,0,0,0,0,0,0,0,0,0,0
11638,SPY,1601061595163,329.45,100,213712,0,0,0,0,0,0,0,0,0,0,0
11639,SPY,1601061595163,329.45,100,213713,0,0,0,0,0,0,0,0,0,0,0
11640,SPY,1601061595261,329.45,100,213714,0,0,0,0,0,0,0,0,0,0,0
11641,SPY,1601061595262,329.45,100,213715,0,0,0,0,0,0,0,0,0,0,0
11642,SPY,1601061595262,329.45,100,213716,0,0,0,0,0,0,0,0,0,0,0
11643,SPY,1601061595262,329.45,185,213717,0,0,0,0,0,0,0,0,0,0,0
11644,SPY,1601061595262,329.45,100,213718,0,0,0,0,0,0,0,0,0,0,0
11645,SPY,1601061595756,329.45,100,213719,0,0,0,0,0,0,0,0,0,0,0
11646,SPY,1601061595756,329.45,100,213720,0,0,0,0,0,0,0,0,0,0,0
11647,SPY,1601061595912,329.45,100,213721,0,0,0,0,0,0,0,0,0,0,0
11648,SPY,1601061595912,329.45,100,213722,0,0,0,0,0,0,0,0,0,0,0
11649,SPY,1601061595912,329.46,200,213723,0,0,0,0,0,0,0,0,0,0,0
11650,SPY,1601061595912,329.46,100,213724,0,0,0,0,0,0,0,0,0,0,0
11651,SPY,1601061595912,329.46,214,213725,0,0,0,0,0,0,0,0,0,0,0
11652,SPY,1601061595912,329.46,100,213726,0,0,0,0,0,0,0,0,0,0,0
11653,SPY,1601061596031,329.46,100,213727,0,0,0,0,0,0,0,0,0,0,0
11654,SPY,1601061596243,329.4584,300,213728,0,0,0,0,0,0,0,0,0,0,0
11655,SPY,1601061596416,329.46,500,213729,0,0,0,0,0,0,0,0,0,0,0
11656,SPY,1601061596416,329.46,123,213730,0,0,0,0,0,0,0,0,0,0,0
11657,SPY,1601061596416,329.46,100,213731,0,0,0,0,0,0,0,0,0,0,0
11658,SPY,1601061596416,329.46,188,213732,0,0,0,0,0,0,0,0,0,0,0
11659,SPY,1601061596416,329.46,100,213733,0,0,0,0,0,0,0,0,0,0,0
11660,SPY,1601061597294,329.45,100,213734,0,0,0,0,0,0,0,0,0,0,0
11661,SPY,1601061597294,329.45,100,213735,0,0,0,0,0,0,0,0,0,0,0
11662,SPY,1601061597306,329.45,100,213736,0,0,0,0,0,0,0,0,0,0,0
11663,SPY,1601061597306,329.45,100,213737,0,0,0,0,0,0,0,0,0,0,0
11664,SPY,1601061597306,329.45,100,213738,0,0,0,0,0,0,0,0,0,0,0
11665,SPY,1601061597306,329.45,100,213739,0,0,0,0,0,0,0,0,0,0,0
11666,SPY,1601061597429,329.44,100,213740,0,0,0,0,0,0,0,0,0,0,0
11667,SPY,1601061597435,329.44,400,213741,0,0,0,0,0,0,0,0,0,0,0
11668,SPY,1601061597479,329.43,100,213742,0,0,0,0,0,0,0,0,0,0,0
11669,SPY,1601061598722,329.44,100,213743,0,0,0,0,0,0,0,0,0,0,0
11670,SPY,1601061598745,329.45,100,213744,0,0,0,0,0,0,0,0,0,0,0
11671,SPY,1601061598745,329.45,100,213745,0,0,0,0,0,0,0,0,0,0,0
11672,SPY,1601061598745,329.45,200,213746,0,0,0,0,0,0,0,0,0,0,0
11673,SPY,1601061598745,329.45,300,213747,0,0,0,0,0,0,0,0,0,0,0
11674,SPY,1601061598745,329.45,140,213748,0,0,0,0,0,0,0,0,0,0,0
11675,SPY,1601061598746,329.45,100,213749,0,0,0,0,0,0,0,0,0,0,0
11676,SPY,1601061598746,329.45,100,213750,0,0,0,0,0,0,0,0,0,0,0
11677,SPY,1601061598746,329.45,100,213751,0,0,0,0,0,0,0,0,0,0,0
11678,SPY,1601061598746,329.45,100,213752,0,0,0,0,0,0,0,0,0,0,0
11679,SPY,1601061598746,329.45,100,213753,0,0,0,0,0,0,0,0,0,0,0
11680,SPY,1601061598746,329.45,100,213754,0,0,0,0,0,0,0,0,0,0,0
11681,SPY,1601061598746,329.45,200,213755,0,0,0,0,0,0,0,0,0,0,0
11682,SPY,1601061598746,329.45,100,213756,0,0,0,0,0,0,0,0,0,0,0
11683,SPY,1601061598746,329.46,300,213757,0,0,0,0,0,0,0,0,0,0,0
11684,SPY,1601061598747,329.46,100,213758,0,0,0,0,0,0,0,0,0,0,0
11685,SPY,1601061599279,329.44,100,213759,0,0,0,0,0,0,0,0,0,0,0
11686,SPY,1601061599279,329.44,100,213760,0,0,0,0,0,0,0,0,0,0,0
11687,SPY,1601061599279,329.44,100,213761,0,0,0,0,0,0,0,0,0,0,0
11688,SPY,1601061599974,329.445,500,213762,0,0,0,0,0,0,0,0,0,0,0
11689,SPY,1601061600145,329.45,100,213763,0,0,0,0,0,0,0,0,0,0,0
11690,SPY,1601061600146,329.45,150,213764,0,0,0,0,0,0,0,0,0,0,0
11691,SPY,1601061600170,329.46,100,213765,0,0,0,0,0,0,0,0,0,0,0
11692,SPY,1601061600427,329.475,100,213766,0,0,0,0,0,0,0,0,0,0,0
11693,SPY,1601061600615,329.47,200,213767,0,0,0,0,0,0,0,0,0,0,0
11694,SPY,1601061600616,329.47,100,213768,0,0,0,0,0,0,0,0,0,0,0
11695,SPY,1601061600616,329.47,200,213769,0,0,0,0,0,0,0,0,0,0,0
11696,SPY,1601061600617,329.46,100,213770,0,0,0,0,0,0,0,0,0,0,0
11697,SPY,1601061600617,329.46,200,213771,0,0,0,0,0,0,0,0,0,0,0
11698,SPY,1601061600617,329.46,327,213772,0,0,0,0,0,0,0,0,0,0,0
11699,SPY,1601061600617,329.46,100,213773,0,0,0,0,0,0,0,0,0,0,0
11700,SPY,1601061600618,329.47,200,213774,0,0,0,0,0,0,0,0,0,0,0
11701,SPY,1601061600734,329.46,100,213775,0,0,0,0,0,0,0,0,0,0,0
11702,SPY,1601061600766,329.47,100,213776,0,0,0,0,0,0,0,0,0,0,0
11703,SPY,1601061600867,329.46,100,213777,0,0,0,0,0,0,0,0,0,0,0
11704,SPY,1601061600867,329.46,117,213778,0,0,0,0,0,0,0,0,0,0,0
11705,SPY,1601061600950,329.46,100,213779,0,0,0,0,0,0,0,0,0,0,0
11706,SPY,1601061600989,329.46,485,213780,0,0,0,0,0,0,0,0,0,0,0
11707,SPY,1601061601163,329.44,100,213781,0,0,0,0,0,0,0,0,0,0,0
11708,SPY,1601061601163,329.44,100,213782,0,0,0,0,0,0,0,0,0,0,0
11709,SPY,1601061601163,329.44,100,213783,0,0,0,0,0,0,0,0,0,0,0
11710,SPY,1601061601163,329.44,200,213784,0,0,0,0,0,0,0,0,0,0,0
11711,SPY,1601061601163,329.44,100,213785,0,0,0,0,0,0,0,0,0,0,0
11712,SPY,1601061601163,329.43,100,213786,0,0,0,0,0,0,0,0,0,0,0
11713,SPY,1601061601163,329.43,100,213787,0,0,0,0,0,0,0,0,0,0,0
11714,SPY,1601061601163,329.43,100,213788,0,0,0,0,0,0,0,0,0,0,0
11715,SPY,1601061601163,329.43,200,213789,0,0,0,0,0,0,0,0,0,0,0
11716,SPY,1601061601163,329.43,100,213790,0,0,0,0,0,0,0,0,0,0,0
11717,SPY,1601061601163,329.43,100,213791,0,0,0,0,0,0,0,0,0,0,0
11718,SPY,1601061601163,329.43,100,213792,0,0,0,0,0,0,0,0,0,0,0
11719,SPY,1601061601163,329.44,100,213793,0,0,0,0,0,0,0,0,0,0,0
11720,SPY,1601061601163,329.44,100,213794,0,0,0,0,0,0,0,0,0,0,0
11721,SPY,1601061601163,329.44,100,213795,0,0,0,0,0,0,0,0,0,0,0
11722,SPY,1601061601163,329.44,100,213796,0,0,0,0,0,0,0,0,0,0,0
11723,SPY,1601061601163,329.43,100,213797,0,0,0,0,0,0,0,0,0,0,0
11724,SPY,1601061601163,329.43,100,213798,0,0,0,0,0,0,0,0,0,0,0
11725,SPY,1601061601163,329.43,100,213799,0,0,0,0,0,0,0,0,0,0,0
11726,SPY,1601061601163,329.44,100,213800,0,0,0,0,0,0,0,0,0,0,0
11727,SPY,1601061601163,329.44,100,213801,0,0,0,0,0,0,0,0,0,0,0
11728,SPY,1601061601163,329.44,100,213802,0,0,0,0,0,0,0,0,0,0,0
11729,SPY,1601061601163,329.43,100,213803,0,0,0,0,0,0,0,0,0,0,0
11730,SPY,1601061601163,329.43,100,213804,0,0,0,0,0,0,0,0,0,0,0
11731,SPY,1601061601164,329.42,100,213805,0,0,0,0,0,0,0,0,0,0,0
11732,SPY,1601061601164,329.42,100,213806,0,0,0,0,0,0,0,0,0,0,0
11733,SPY,1601061601164,329.445,100,213807,0,0,0,0,0,0,0,0,0,0,0
11734,SPY,1601061601165,329.445,100,213808,0,0,0,0,0,0,0,0,0,0,0
11735,SPY,1601061601165,329.42,200,213809,0,0,0,0,0,0,0,0,0,0,0
11736,SPY,1601061601165,329.42,100,213810,0,0,0,0,0,0,0,0,0,0,0
11737,SPY,1601061601166,329.42,100,213811,0,0,0,0,0,0,0,0,0,0,0
11738,SPY,1601061601166,329.42,100,213812,0,0,0,0,0,0,0,0,0,0,0
11739,SPY,1601061601166,329.42,200,213813,0,0,0,0,0,0,0,0,0,0,0
11740,SPY,1601061601168,329.43,100,213814,0,0,0,0,0,0,0,0,0,0,0
11741,SPY,1601061601168,329.43,100,213815,0,0,0,0,0,0,0,0,0,0,0
11742,SPY,1601061601172,329.42,200,213816,0,0,0,0,0,0,0,0,0,0,0
11743,SPY,1601061601174,329.41,100,213817,0,0,0,0,0,0,0,0,0,0,0
11744,SPY,1601061601176,329.405,100,213818,0,0,0,0,0,0,0,0,0,0,0
11745,SPY,1601061601182,329.4,100,213819,0,0,0,0,0,0,0,0,0,0,0
11746,SPY,1601061601205,329.42,100,213820,0,0,0,0,0,0,0,0,0,0,0
11747,SPY,1601061601244,329.395,100,213821,0,0,0,0,0,0,0,0,0,0,0
11748,SPY,1601061601246,329.395,100,213822,0,0,0,0,0,0,0,0,0,0,0
11749,SPY,1601061601265,329.4,200,213823,0,0,0,0,0,0,0,0,0,0,0
11750,SPY,1601061601265,329.4,100,213824,0,0,0,0,0,0,0,0,0,0,0
11751,SPY,1601061601267,329.4,100,213825,0,0,0,0,0,0,0,0,0,0,0
11752,SPY,1601061601324,329.395,150,213826,0,0,0,0,0,0,0,0,0,0,0
11753,SPY,1601061601338,329.4,350,213827,0,0,0,0,0,0,0,0,0,0,0
11754,SPY,1601061601358,329.39,100,213828,0,0,0,0,0,0,0,0,0,0,0
11755,SPY,1601061601358,329.39,100,213829,0,0,0,0,0,0,0,0,0,0,0
11756,SPY,1601061601358,329.39,100,213830,0,0,0,0,0,0,0,0,0,0,0
11757,SPY,1601061601358,329.39,100,213831,0,0,0,0,0,0,0,0,0,0,0
11758,SPY,1601061601358,329.39,100,213832,0,0,0,0,0,0,0,0,0,0,0
11759,SPY,1601061601466,329.38,100,213833,0,0,0,0,0,0,0,0,0,0,0
11760,SPY,1601061601466,329.38,100,213834,0,0,0,0,0,0,0,0,0,0,0
11761,SPY,1601061601466,329.38,100,213835,0,0,0,0,0,0,0,0,0,0,0
11762,SPY,1601061601543,329.38,100,213836,329.38,329.39,329.39,2100,200,100,1601061601980,1601061601979,2,0,329.39
11763,SPY,1601061601543,329.38,700,213837,329.38,329.39,329.39,2100,200,100,1601061601980,1601061601979,2,0,0
11764,SPY,1601061601543,329.38,100,213838,329.38,329.39,329.39,2100,200,100,1601061601980,1601061601979,2,0,0
11765,SPY,1601061601543,329.38,200,213839,329.38,329.39,329.39,2100,200,100,1601061601980,1601061601979,2,0,0
11766,SPY,1601061601543,329.38,400,213840,329.38,329.39,329.39,2100,200,100,1601061601980,1601061601979,2,0,0
11767,SPY,1601061601543,329.38,700,213841,329.38,329.39,329.39,2100,200,100,1601061601980,1601061601979,2,0,0
11768,SPY,1601061601543,329.38,100,213842,329.38,329.39,329.39,2100,200,100,1601061601980,1601061601979,2,0,0
11769,SPY,1601061601543,329.38,100,213843,329.38,329.39,329.39,2100,200,100,1601061601980,1601061601979,2,0,0
11770,SPY,1601061601543,329.38,100,213844,329.38,329.39,329.39,2100,200,100,1601061601980,1601061601979,2,0,0
11771,SPY,1601061601544,329.38,600,213845,329.38,329.39,329.39,2100,200,100,1601061601980,1601061601979,2,0,0
11772,SPY,1601061601544,329.38,100,213846,329.38,329.39,329.39,2100,200,100,1601061601980,1601061601979,2,0,0
